id,prov,city,sys_no,stat,bank_code,bank_name,bank_name_abb,bank_addr,bank_addr_code,create_time,issue_time
8345,浙江,绍兴,518374,U,B0579U333060045,浙江上虞农村商业银行股份有限公司崧厦支行联丰分理处,上虞农商银行崧厦支行联丰分理处,浙江省绍兴市上虞区崧厦镇船弄口,312365,2005/3/31,2014/12/4
8346,浙江,绍兴,518375,U,B0579U333060046,浙江上虞农村商业银行股份有限公司崧厦支行雀咀分理处,上虞农商银行崧厦支行雀咀分理处,浙江省绍兴市上虞区崧厦镇雀咀新港闸,312365,2005/3/31,2014/12/4
8347,浙江,绍兴,518376,U,B0579U333060047,浙江上虞农村商业银行股份有限公司崧厦支行三联分理处,上虞农商银行崧厦支行三联分理处,浙江省绍兴市上虞区崧厦镇蔡林村,312365,2005/3/31,2014/12/4
8348,浙江,绍兴,518377,U,B0579U333060048,浙江上虞农村商业银行股份有限公司崧厦支行章家分理处,上虞农商银行崧厦支行章家分理处,浙江省绍兴市上虞区崧厦镇章家村,312365,2005/3/31,2014/12/4
8349,浙江,绍兴,518378,U,B0579U333060049,浙江上虞农村商业银行股份有限公司崧厦支行浙海分理处,上虞农商银行崧厦支行浙海分理处,浙江省绍兴市上虞区崧厦镇双埠村,312365,2005/3/31,2014/12/4
8350,浙江,绍兴,518379,U,B0579U333060050,浙江上虞农村商业银行股份有限公司驿亭支行横塘分理处,上虞农商银行驿亭支行横塘分理处,浙江省绍兴市上虞区驿亭镇横塘村,312353,2005/3/31,2014/12/4
8351,浙江,绍兴,518380,U,B0579U333060051,浙江上虞农村商业银行股份有限公司驿亭支行新驿分理处,上虞农商银行驿亭支行新驿分理处,浙江省绍兴市上虞区驿亭镇新街,312353,2005/3/31,2014/12/4
8352,浙江,绍兴,518381,U,B0579U333060052,浙江上虞农村商业银行股份有限公司城东分理处,上虞农商银行城东分理处,浙江省绍兴市上虞区石狮商贸城,312369,2007/10/19,2014/12/4
8353,浙江,绍兴,518382,U,B0579U333060053,浙江上虞农村商业银行股份有限公司百官支行后郭分理处,上虞农商银行百官支行后郭分理处,浙江省绍兴市上虞区百官街道峰山南路177－179号,312300,2007/10/25,2014/12/4
8354,浙江,绍兴,518384,U,B0579U333060055,浙江上虞农村商业银行股份有限公司虞城支行文化新村分理处,上虞农商银行虞城支行文化新村分理处,浙江省绍兴市上虞区百官街道文化路1幢,312300,2008/1/18,2014/12/4
8355,浙江,绍兴,518385,U,B0579U333060056,浙江上虞农村商业银行股份有限公司虞城支行新上海花园分理处,上虞农商银行虞城支行新上海花园分理处,浙江省绍兴市上虞区百官街道峰山路567－569号,312300,2008/1/18,2014/12/4
8356,浙江,绍兴,518386,U,B0579U333060057,浙江上虞农村商业银行股份有限公司曹娥支行蒿新分理处,上虞农商银行曹娥支行蒿新分理处,浙江省绍兴市上虞区曹娥街道蒿二村,312351,2008/1/18,2014/12/4
8357,浙江,绍兴,518387,U,B0579U333060058,浙江上虞农村商业银行股份有限公司百官支行西横河分理处,上虞农商银行百官支行西横河分理处,浙江省绍兴市上虞区百官街道江扬路26号,312300,2008/1/18,2014/12/4
8358,浙江,绍兴,518389,U,B0579U333060060,浙江上虞农村商业银行股份有限公司汤浦支行兴达分理处,上虞农商银行汤浦支行兴达分理处,浙江省绍兴市上虞区汤浦镇新街,312364,2010/6/30,2014/12/4
4132,浙江,浙江,521972,U,B0567S233010002,浙江萧山农村商业银行股份有限公司河上支行,,浙江省杭州市萧山区河上镇03省道与胜达路交叉处,311200,2004/9/21,2014/12/3
4133,浙江,浙江,521973,U,B0567S233010003,浙江萧山农村商业银行股份有限公司戴村支行,,浙江省杭州市萧山区戴村镇凌溪路7号,311200,2004/9/21,2014/12/3
4134,浙江,浙江,521974,U,B0567S233010004,浙江萧山农村商业银行股份有限公司进化支行,,浙江省杭州市萧山区进化镇葛云飞路748号,311200,2004/9/21,2014/12/3
4135,浙江,浙江,521975,U,B0567S233010005,浙江萧山农村商业银行股份有限公司浦阳支行,,浙江省杭州市萧山区浦阳镇振浦路,311200,2004/9/21,2014/12/3
4136,浙江,浙江,521976,U,B0567S233010006,浙江萧山农村商业银行股份有限公司义桥支行,,浙江省杭州市萧山区义桥镇东方路,311200,2004/9/21,2014/12/3
4137,浙江,浙江,521977,U,B0567S233010007,浙江萧山农村商业银行股份有限公司所前支行,,浙江省杭州市萧山区所前镇来娘路缪家村委旁,311254,2004/9/21,2014/12/3
4138,浙江,浙江,521978,U,B0567S233010008,浙江萧山农村商业银行股份有限公司裘江支行,,浙江省杭州市萧山区通惠南路298号,311201,2004/9/21,2014/12/3
4139,浙江,浙江,521979,U,B0567S233010009,浙江萧山农村商业银行股份有限公司城南支行,,浙江省杭州市萧山区蜀山街道蜀山路668号,311200,2004/9/21,2014/12/3
4140,浙江,浙江,521980,U,B0567S233010010,浙江萧山农村商业银行股份有限公司城北支行,,浙江省杭州市萧山区北干街道金城路1288号,311200,2004/9/21,2014/12/3
4141,浙江,浙江,521981,U,B0567S233010011,浙江萧山农村商业银行股份有限公司新塘支行,,浙江省杭州市萧山区新塘街道南秀路2599号,311201,2004/9/21,2014/12/3
4142,浙江,浙江,521985,U,B0567S233010015,浙江萧山农村商业银行股份有限公司闻堰支行,,浙江省杭州市萧山区闻堰街道湘湖路3378号,311200,2004/9/21,2014/12/3
4143,浙江,浙江,521987,U,B0567S233010017,浙江萧山农村商业银行股份有限公司瓜沥支行,,浙江省杭州市萧山区瓜沥镇东灵路与友谊路交叉口,311200,2004/9/21,2014/12/3
4144,浙江,浙江,521990,U,B0567S233010020,浙江萧山农村商业银行股份有限公司益农支行,,浙江省杭州市萧山区益农镇,311200,2004/9/21,2014/12/3
4145,浙江,浙江,521991,U,B0567S233010021,浙江萧山农村商业银行股份有限公司靖江支行,,浙江省杭州市萧山区靖江街道商贸街,311200,2004/9/21,2014/12/3
4146,浙江,浙江,521992,U,B0567S233010022,浙江萧山农村商业银行股份有限公司南阳支行,,浙江省杭州市萧山区南阳街道南虹路,311200,2004/9/21,2014/12/3
4147,浙江,浙江,521994,U,B0567S233010024,浙江萧山农村商业银行股份有限公司党湾支行,,浙江省杭州市萧山区党湾镇,311200,2004/9/21,2014/12/3
4148,浙江,浙江,521995,U,B0567S233010025,浙江萧山农村商业银行股份有限公司河庄支行,,浙江省杭州市萧山区河庄街道,311200,2004/9/21,2014/12/3
4149,浙江,浙江,521997,U,B0567S233010027,浙江萧山农村商业银行股份有限公司城厢支行,,浙江省杭州市萧山区北干街道金城路536号,311200,2004/9/21,2014/12/3
4150,浙江,浙江,521998,U,B0567S233010028,浙江萧山农村商业银行股份有限公司银发支行,,浙江省杭州市萧山区城厢街道人民路195号,311200,2004/9/21,2014/12/3
4151,浙江,浙江,521999,U,B0567S233010029,浙江萧山农村商业银行股份有限公司高新支行,,浙江省杭州市萧山区北干街道金惠路1058号,311200,2006/2/18,2014/12/3
4152,浙江,浙江,522000,U,B0567S233010030,浙江萧山农村商业银行股份有限公司商业城支行,,浙江省杭州市萧山区站前路34-38号,311200,2004/9/21,2014/12/3
7377,浙江,湖州,518848,U,S0001S333050007,浙江长兴联合村镇银行股份有限公司林城支行,长兴联合村镇银行,浙江省长兴县林城镇商贸新城紫竹苑11幢11-2、11-3、11-4、11-5号,313100,2014/12/3,2014/12/3
7375,浙江,湖州,518845,U,B1139S333050013,浙江南浔农村商业银行股份有限公司常增支行,,浙江省湖州市南浔区南浔镇人瑞路563号,313009,2010/12/31,2014/12/2
7376,浙江,湖州,518846,U,B1139S333050018,浙江南浔农村商业银行股份有限公司常瑞支行,,浙江省湖州市南浔区南浔镇泰安路558号,313009,2010/12/31,2014/12/2
8945,浙江,舟山,518704,U,B0159S333090004,台州银行股份有限公司舟山定海义桥小微企业专营支行,台州银行舟山定海义桥小微企业专营支行,浙江省舟山市定海区人民北路102-104号,316000,2014/11/28,2014/12/2
6399,浙江,温州,519235,U,B0018S333030097,中国邮政储蓄银行股份有限公司温州市瓯海支行,中国邮政储蓄银行温州市瓯海支行,浙江省温州市鹿城区宽带路27-29号,325029,2008/12/8,2014/12/1
2391,浙江,嘉兴,520173,U,B0004S333040034,中国建设银行股份有限公司海盐南门支行,,浙江省海盐县武原街道新桥南路75号,314300,2008/12/2,2014/11/28
4129,浙江,浙江,521966,U,B0579H233060001,浙江上虞农村商业银行股份有限公司,上虞农商银行,浙江省绍兴市上虞区德盛路55号,312300,2005/3/18,2014/11/28
4130,浙江,浙江,521967,U,B1149S233010048,杭州联合农村商业银行股份有限公司湖墅支行,,浙江省杭州市拱墅区湖墅南路389号,310013,2011/1/30,2014/11/28
4131,浙江,浙江,521968,U,B1149U233010095,杭州联合农村商业银行股份有限公司蒋村支行莲花街分理处,,浙江省杭州市西湖区莲花街333号莲花商务中心北楼一层105室,310012,2011/1/30,2014/11/28
1109,浙江,台州,519724,U,S0033S333100005,浙江温岭联合村镇银行股份有限公司温峤支行,温岭联合村镇银行温峤支行,浙江省温岭市温峤镇兴峤路88号,317500,2014/11/26,2014/11/27
1110,浙江,台州,519725,U,B0001S333100005,中国工商银行股份有限公司台州经济开发区支行,中国工商银行台州经济开发区支行,浙江省台州市椒江区市府大道158号,318000,2001/9/20,2014/11/27
2390,浙江,嘉兴,520172,U,S0046S333040002,浙江秀洲德商村镇银行股份有限公司王店支行,,浙江省嘉兴市秀洲区王店镇兴乐路南庆元路西联建1-108室,314011,2014/11/26,2014/11/27
4128,浙江,浙江,521964,U,B0004S233010050,中国建设银行股份有限公司杭州临平支行,中国建设银行杭州临平支行,浙江省杭州市余杭区南苑街道人民大道559、561、563、565、567、569号,311100,2005/3/18,2014/11/27
10229,浙江,金华,517382,U,B0018A333070001,中国邮政储蓄银行股份有限公司永康市东塔路营业所,中国邮政储蓄银行永康市东塔路营业所,浙江省永康市东塔路182、186号,321300,2010/4/30,2014/11/27
1108,浙江,台州,519721,U,B0018S333100007,中国邮政储蓄银行股份有限公司临海市东洋支行,中国邮政储蓄银行临海市东洋支行,浙江省临海市桃渚镇三角路29-39号,317000,2008/6/23,2014/11/26
4127,浙江,浙江,521962,U,B0014S233010017,平安银行股份有限公司杭州盛世钱塘社区支行,平安银行杭州盛世钱塘社区支行,杭州市江干区庆谐路20号,310000,2014/11/13,2014/11/26
4122,浙江,浙江,521955,U,B0001S233010116,中国工商银行股份有限公司杭州江东支行,中国工商银行杭州江东支行,浙江省杭州市萧山区义蓬街道义府大街585-601号、义蓬中路646-654号,311200,2009/10/23,2014/11/25
4123,浙江,浙江,521957,U,B0013S233010016,兴业银行股份有限公司杭州古墩路社区支行,兴业银行杭州古墩路社区支行,杭州市西湖区古墩路541号一层,310003,2014/11/14,2014/11/25
4124,浙江,浙江,521958,U,B0009S233010026,中国民生银行股份有限公司杭州北景园社区支行,中国民生银行杭州北景园社区支行,杭州市北景园永波街3-2号,310016,2014/11/14,2014/11/25
4125,浙江,浙江,521959,U,B0015S233010025,上海浦东发展银行股份有限公司余杭东海花园社区支行,上海浦东发展银行余杭东海花园社区支行,余杭区南苑街道南大街128号,311199,2014/11/13,2014/11/25
4126,浙江,浙江,521960,U,B0015S233010024,上海浦东发展银行股份有限公司临安忆江南社区支行,上海浦东发展银行临安忆江南社区支行,临安市锦城街道城中街893、895号,311399,2014/11/20,2014/11/25
8296,浙江,绍兴,518310,U,B0003S333060036,中国银行股份有限公司绍兴兴越路支行,中国银行绍兴兴越路支行,浙江省绍兴市柯桥区玲珑小筑花园5幢104-105号、6幢106-107号,312030,2003/6/27,2014/11/25
9320,浙江,衢州,520558,U,S0021S333080004,浙江常山联合村镇银行股份有限公司大桥头支行,常山联合村镇银行大桥头支行,浙江省衢州市常山县大桥头乡浮河集镇,324204,2014/11/24,2014/11/25
10224,浙江,金华,517376,U,B1348S333070004,浙江义乌农村商业银行股份有限公司城北支行,,义乌市福田街道长春三街38－46号,322000,2004/12/23,2014/11/25
10225,浙江,金华,517377,U,B1348S333070018,浙江义乌农村商业银行股份有限公司下骆宅支行,,义乌市福田街道下骆宅紫金北路27号,322013,2004/12/23,2014/11/25
10226,浙江,金华,517378,U,B1348S333070022,浙江义乌农村商业银行股份有限公司商贸支行,,义乌市福田街道工人北路991-995号,322000,2004/12/31,2014/11/25
10227,浙江,金华,517379,U,B1348U333070036,浙江义乌农村商业银行股份有限公司佛堂支行倍磊分理处,,义乌市佛堂镇倍磊四村农民公寓,322002,2004/12/31,2014/11/25
10228,浙江,金华,517380,U,B1348U333070056,浙江义乌农村商业银行股份有限公司尚经分理处,,义乌市福田街道尚经村,322013,2004/12/31,2014/11/25
6398,浙江,温州,519231,U,B0415S333030010,浙江乐清农村商业银行股份有限公司芙蓉支行,,浙江省乐清市芙蓉镇国际花园1-2幢109室、202室,325612,2005/6/14,2014/11/24
2389,浙江,嘉兴,520171,U,B0004S333040044,中国建设银行股份有限公司海宁长安支行,,浙江省海宁市长安镇青年路50号,314408,2008/12/2,2014/11/21
4121,浙江,浙江,521953,U,B0567H233010001,浙江萧山农村商业银行股份有限公司,萧山农商银行,浙江省杭州市萧山区人民路258号,311201,2004/8/20,2014/11/21
6397,浙江,温州,519230,U,B0002S333030128,中国农业银行股份有限公司乐清长宁支行,中国农业银行乐清长宁支行,浙江省乐清市柳市镇新市东街2号,325604,1993/12/1,2014/11/21
7374,浙江,湖州,518843,U,S0001S333050006,浙江长兴联合村镇银行股份有限公司洪桥支行,长兴联合村镇银行,浙江省长兴县洪桥镇洪长路99号,313100,2014/11/21,2014/11/21
10223,浙江,金华,517375,U,B0004S333070004,中国建设银行股份有限公司金华孝顺支行,中国建设银行金华孝顺支行,浙江省金华市金东区孝顺镇都景碟园14幢,321035,2005/5/9,2014/11/21
6396,浙江,温州,519229,U,B0009S333030013,中国民生银行股份有限公司温州绿洲花园社区支行,中国民生银行温州绿洲花园社区支行,浙江省温州市鹿城区汇源路绿洲花园4、5幢112室,325000,2014/11/18,2014/11/20
2387,浙江,嘉兴,520169,U,B0160S333040001,浙江泰隆商业银行股份有限公司嘉兴新丰小微企业专营支行,浙江泰隆商业银行嘉兴新丰小微企业专营支行,浙江省嘉兴市新丰镇人民路1号,314005,2014/11/19,2014/11/19
2388,浙江,嘉兴,520170,U,B0156S333040003,绍兴银行股份有限公司嘉兴平湖小微企业专营支行,绍兴银行嘉兴平湖小微企业专营支行,浙江省平湖市东湖大道192、196、200、202号,314000,2014/11/18,2014/11/19
4120,浙江,浙江,521952,U,B0153S233010005,温州银行股份有限公司杭州钱江小微企业专营支行,温州银行杭州钱江小微企业专营支行,浙江省杭州市上城区望江国际中心3号,310003,2014/11/19,2014/11/19
265,浙江,丽水,521223,U,S0031S333110005,浙江龙泉民泰村镇银行股份有限公司兰巨支行,浙江龙泉民泰村镇银行兰巨支行,浙江省龙泉市兰巨乡大汪村银三角88-1号,323700,2014/11/18,2014/11/18
4119,浙江,浙江,521951,U,B0107S233010011,北京银行股份有限公司杭州运河小微企业专营支行,北京银行杭州运河小微企业专营支行,浙江省杭州市拱墅区登云路45号锦昌大厦1幢1-2层,310012,2014/11/17,2014/11/18
10220,浙江,金华,517371,U,B0003S333070029,中国银行股份有限公司义乌顺通支行,中国银行义乌顺通支行,浙江省义乌市福田路与银海路路口,322000,2014/11/17,2014/11/18
